,ID,inchikey,sdftitle,SMILES
6436,NCGC00016772-01,KFVSLSTULZVNPG-UHFFFAOYSA-N,NCGC00016772-01,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O
6437,NCGC00091125-01,LNTHITQWFMADLM-UHFFFAOYSA-N,NCGC00091125-01,O=C(O)c1cc(O)c(O)c(O)c1
6438,NCGC00159393-02,CAHKINHBCWCHCF-JTQLQIEISA-N,NCGC00159393-02,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
6439,NCGC00185755-01,UOCJDOLVGGIYIQ-PBFPGSCMSA-N,NCGC00185755-01,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1
6440,NCGC00159376-02,LXCFILQKKLGQFO-UHFFFAOYSA-N,NCGC00159376-02,COC(=O)c1ccc(O)cc1
6441,NCGC00257464-01,IYRMWMYZSQPJKC-UHFFFAOYSA-N,NCGC00257464-01,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
6442,NCGC00013109-01,BELBBZDIHDAJOR-UHFFFAOYSA-N,NCGC00013109-01,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
6443,NCGC00015444-04,TVURRHSHRRELCG-UHFFFAOYSA-N,NCGC00015444-04,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
6444,NCGC00095599-01,BJRNKVDFDLYUGJ-RMPHRYRLSA-N,NCGC00095599-01,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
6445,NCGC00160628-01,IKGXIBQEEMLURG-NVPNHPEKSA-N,NCGC00160628-01,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
6446,NCGC00015397-02,BQJODPIMMWWMFC-UHFFFAOYSA-N,NCGC00015397-02,CCN(CC)C(=O)c1ccc(O)c(OC)c1
6447,NCGC00017337-02,YKPUWZUDDOIDPM-SOFGYWHQSA-N,NCGC00017337-02,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
6448,NCGC00256649-01,CYYZDBDROVLTJU-UHFFFAOYSA-N,NCGC00256649-01,CCCCc1ccc(O)cc1
6449,NCGC00160162-02,KUBCEEMXQZUPDQ-UHFFFAOYSA-N,NCGC00160162-02,CN(C)CCc1ccc(O)cc1
6450,NCGC00164532-01,SSMYTAQHMUHRSK-UHFFFAOYSA-N,NCGC00164532-01,CCC(=O)Nc1ccc(O)cc1
6451,NCGC00016361-07,RZVAJINKPMORJF-UHFFFAOYSA-N,NCGC00016361-07,CC(=O)Nc1ccc(O)cc1
6452,NCGC00017041-01,HBGOLJKPSFNJSD-UHFFFAOYSA-N,NCGC00017041-01,CCNCC.O=S(=O)(O)c1cc(O)ccc1O
6453,NCGC00091501-01,GHMLBKRAJCXXBS-UHFFFAOYSA-N,NCGC00091501-01,Oc1cccc(O)c1
6454,NCGC00091454-04,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,NCGC00091454-04,Oc1ccccc1
6455,NCGC00181161-01,GYCKQBWUSACYIF-UHFFFAOYSA-N,NCGC00181161-01,CCOC(=O)c1ccccc1O
6456,NCGC00181161-02,GYCKQBWUSACYIF-UHFFFAOYSA-N,NCGC00181161-02,CCOC(=O)c1ccccc1O
6457,NCGC00159379-03,LVYLCBNXHHHPSB-UHFFFAOYSA-N,NCGC00159379-03,O=C(OCCO)c1ccccc1O
6458,NCGC00090827-02,LHGVFZTZFXWLCP-UHFFFAOYSA-N,NCGC00090827-02,COc1ccccc1O
6459,NCGC00181117-01,FEPMHVLSLDOMQC-ZVGMWUGDSA-N,NCGC00181117-01,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)C(C)OC(=O)[C@H](c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O
6460,NCGC00094843-01,OVRNDRQMDRJTHS-RTRLPJTCSA-N,NCGC00094843-01,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
6461,NCGC00181774-01,JBGKVNQFVAJOGC-UHFFFAOYSA-N,NCGC00181774-01,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
6462,NCGC00160593-01,DNSDMSAATMZYNW-FOWTUZBSSA-N,NCGC00160593-01,C/C(=N\Cc1ccccc1)c1ccccc1O
6463,NCGC00016805-01,BAQCROVBDNBEEB-UBYUBLNFSA-N,NCGC00016805-01,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
6464,NCGC00254177-01,VOXZDWNPVJITMN-ZBRFXRBCSA-N,NCGC00254177-01,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
6465,NCGC00182969-01,ZRZNJUXESFHSIO-UHFFFAOYSA-N,NCGC00182969-01,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
6466,NCGC00016065-07,BGDKAVGWHJFAGW-UHFFFAOYSA-N,NCGC00016065-07,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
6467,NCGC00164630-01,JNTOCHDNEULJHD-UHFFFAOYSA-N,NCGC00164630-01,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
6468,NCGC00159412-02,LENZDBCJOHFCAS-UHFFFAOYSA-N,NCGC00159412-02,NC(CO)(CO)CO
6469,NCGC00016455-01,KSCFJBIXMNOVSH-UHFFFAOYSA-N,NCGC00016455-01,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
6470,NCGC00016958-01,NBQNWMBBSKPBAY-UHFFFAOYSA-N,NCGC00016958-01,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
6471,NCGC00166144-02,GHBFNMLVSPCDGN-UHFFFAOYSA-N,NCGC00166144-02,CCCCCCCC(=O)OCC(O)CO
6472,NCGC00164528-01,ARIWANIATODDMH-UHFFFAOYSA-N,NCGC00164528-01,CCCCCCCCCCCC(=O)OCC(O)CO
6473,NCGC00016350-01,HSRJKNPTNIJEKV-UHFFFAOYSA-N,NCGC00016350-01,COc1ccccc1OCC(O)CO
6474,NCGC00166097-01,OOCCDEMITAIZTP-UHFFFAOYSA-N,NCGC00166097-01,OCC=Cc1ccccc1
6475,NCGC00181337-01,DBHODFSFBXJZNY-UHFFFAOYSA-N,NCGC00181337-01,OCc1ccc(Cl)cc1Cl
6476,NCGC00091865-01,WVDDGKGOMKODPV-UHFFFAOYSA-N,NCGC00091865-01,OCc1ccccc1
6477,NCGC00159400-05,MVQVNTPHUGQQHK-UHFFFAOYSA-N,NCGC00159400-05,OCc1cccnc1
6478,NCGC00166215-02,WRMNZCZEMHIOCP-UHFFFAOYSA-N,NCGC00166215-02,OCCc1ccccc1
6479,NCGC00095127-01,IBAQFPQHRJAVAV-ULAWRXDQSA-N,NCGC00095127-01,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
6480,NCGC00164265-01,TURHTASYUMWZCC-UHFFFAOYSA-N,NCGC00164265-01,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-]
6481,NCGC00095147-01,IYVFNTXFRYQLRP-VVSTWUKXSA-N,NCGC00095147-01,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
6482,NCGC00090731-01,QCDWFXQBSFUVSP-UHFFFAOYSA-N,NCGC00090731-01,OCCOc1ccccc1
6483,NCGC00090731-05,QCDWFXQBSFUVSP-UHFFFAOYSA-N,NCGC00090731-05,OCCOc1ccccc1
6484,NCGC00163798-03,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,NCGC00163798-03,OCCOCCOCCO
6485,NCGC00159387-02,BXSSNHYHHLFNAV-UHFFFAOYSA-N,NCGC00159387-02,CCCCCCCCCCCCSCCOCCO
6486,NCGC00095074-01,YODZTKMDCQEPHD-UHFFFAOYSA-N,NCGC00095074-01,OCCSCCO
6487,NCGC00164388-01,ZCTXEAQXZGPWFG-UHFFFAOYSA-N,NCGC00164388-01,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
6488,NCGC00016668-02,FFKUDWZICMJVPA-UHFFFAOYSA-N,NCGC00016668-02,O=C(O)c1ccccc1OP(=O)(O)O
6489,NCGC00160503-01,MVOUIYUWRXPNKD-UHFFFAOYSA-N,NCGC00160503-01,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
6490,NCGC00259355-01,KAJICSGLHKRDLN-UHFFFAOYSA-N,NCGC00259355-01,S=C(NC1CCCCC1)NC1CCCCC1
6491,NCGC00016760-01,CFOYWRHIYXMDOT-UHFFFAOYSA-N,NCGC00016760-01,CCOC(=O)n1ccn(C)c1=S
6492,NCGC00159495-02,RATGSRSDPNECNO-UHFFFAOYSA-N,NCGC00159495-02,C=CCN1C(=O)C(CC(C)C)NC1=S
6493,NCGC00022715-03,KNAHARQHSZJURB-UHFFFAOYSA-N,NCGC00022715-03,CCCc1cc(=O)[nH]c(=S)[nH]1
6494,NCGC00016273-01,PMRYVIKBURPHAH-UHFFFAOYSA-N,NCGC00016273-01,Cn1cc[nH]c1=S
6495,NCGC00260298-01,PZTQVMXMKVTIRC-RZLHGTIFSA-L,NCGC00260298-01,Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1.[Ca+2]
6496,NCGC00256312-01,DBSJKTVELUTRJM-ZDWKHXMKSA-M,NCGC00256312-01,COc1ccc(/N=N/c2cc(C)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1.[Na+]
6497,NCGC00183017-01,XXUJMEYKYHETBZ-UHFFFAOYSA-N,NCGC00183017-01,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
6498,NCGC00256967-01,WYMSBXTXOHUIGT-UHFFFAOYSA-N,NCGC00256967-01,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
6499,NCGC00257660-01,WOVKYSAHUYNSMH-RRKCRQDMSA-N,NCGC00257660-01,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br
6500,NCGC00256901-01,DPFUEXLIKDHJNB-UHFFFAOYSA-N,NCGC00256901-01,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1
6501,NCGC00258981-01,OMIGHNLMNHATMP-UHFFFAOYSA-N,NCGC00258981-01,C=CC(=O)OCCO
6502,NCGC00260382-01,ZSMRRZONCYIFNB-UHFFFAOYSA-N,NCGC00260382-01,c1ccc2c(c1)CCc1ccccc1N2
6503,NCGC00256930-01,XQVWYOYUZDUNRW-UHFFFAOYSA-N,NCGC00256930-01,c1ccc(Nc2cccc3ccccc23)cc1
6504,NCGC00254020-01,PFEFOYRSMXVNEL-UHFFFAOYSA-N,NCGC00254020-01,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
6505,NCGC00255947-01,PVWMAOPFDINGAY-UHFFFAOYSA-N,NCGC00255947-01,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O
6506,NCGC00255554-01,COYBRKAVBMYYSF-UHFFFAOYSA-N,NCGC00255554-01,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12
6507,NCGC00257181-01,QNLZIZAQLLYXTC-UHFFFAOYSA-N,NCGC00257181-01,Cc1ccc2ccccc2c1C
6508,NCGC00260235-01,XBSZSSGZQFAUPF-UHFFFAOYSA-N,NCGC00260235-01,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F
6509,NCGC00254613-01,JLYFCTQDENRSOL-UHFFFAOYSA-N,NCGC00254613-01,COCC(C)N(C(=O)CCl)c1c(C)csc1C
6510,NCGC00255828-01,ZWJNEYVWPYIKMB-UHFFFAOYSA-N,NCGC00255828-01,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C
6511,NCGC00257090-01,RHMXXJGYXNZAPX-UHFFFAOYSA-N,NCGC00257090-01,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
6512,NCGC00254081-01,ZTENZJJCFACIAK-ADWVOTLJSA-N,NCGC00254081-01,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
6513,NCGC00254715-01,IOUNQDKNJZEDEP-UHFFFAOYSA-N,NCGC00254715-01,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
6514,NCGC00254492-01,GHUUBYQTCDQWRA-UHFFFAOYSA-N,NCGC00254492-01,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
6515,NCGC00260146-01,KJDSORYAHBAGPP-UHFFFAOYSA-N,NCGC00260146-01,Cl.Cl.Cl.Cl.Nc1ccc(-c2ccc(N)c(N)c2)cc1N
6516,NCGC00258040-01,UUYSTZWIFZYHRM-UHFFFAOYSA-N,NCGC00258040-01,CCn1c2ccccc2c2cc(N)ccc21.Cl
6517,NCGC00260035-01,MCTQNEBFZMBRSQ-YFKNTREVSA-N,NCGC00260035-01,Cl.Nc1ccc(/N=N\c2ccccc2)c(N)c1
6518,NCGC00259702-01,QQBPIHBUCMDKFG-UHFFFAOYSA-N,NCGC00259702-01,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
6519,NCGC00256528-01,QQBPIHBUCMDKFG-UHFFFAOYSA-N,NCGC00256528-01,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
6520,NCGC00259765-01,PFJJMJDEVDLPNE-UHFFFAOYSA-N,NCGC00259765-01,CC1COc2ccccc2N1C(=O)C(Cl)Cl
6521,NCGC00254762-01,STJLVHWMYQXCPB-UHFFFAOYSA-N,NCGC00254762-01,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
6522,NCGC00257692-01,SPSSDDOTEZKOOV-UHFFFAOYSA-N,NCGC00257692-01,Clc1nc2ccccc2nc1Cl
6523,NCGC00254664-01,NUFNQYOELLVIPL-UHFFFAOYSA-N,NCGC00254664-01,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
6524,NCGC00255344-01,WVQBLGZPHOPPFO-LBPRGKRZSA-N,NCGC00255344-01,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC
6525,NCGC00254193-01,XWPBINGFFFZAOZ-UUWRZZSWSA-N,NCGC00254193-01,CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1
6526,NCGC00259304-01,LVTFSVIRYMXRSR-WUKNDPDISA-N,NCGC00259304-01,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1
6527,NCGC00255201-01,KVJXBPDAXMEYOA-CXANFOAXSA-N,NCGC00255201-01,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
6528,NCGC00257132-01,ALIFPGGMJDWMJH-UHFFFAOYSA-N,NCGC00257132-01,c1ccc(N=NNc2ccccc2)cc1
6529,NCGC00255540-01,YLJREFDVOIBQDA-UHFFFAOYSA-N,NCGC00255540-01,Nc1c2c(nc3ccccc13)CCCC2
6530,NCGC00260008-01,WDFQBORIUYODSI-UHFFFAOYSA-N,NCGC00260008-01,Nc1ccc(Br)cc1
6531,NCGC00090686-07,IAIWVQXQOWNYOU-FPYGCLRLSA-N,NCGC00090686-07,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
6532,NCGC00015060-14,LMEKQMALGUDUQG-UHFFFAOYSA-N,NCGC00015060-14,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
6533,NCGC00256392-01,MXXWOMGUGJBKIW-YPCIICBESA-N,NCGC00256392-01,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
6534,NCGC00259132-01,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,NCGC00259132-01,CCCCOCCOC(C)=O
6535,NCGC00256652-01,NDWUBGAGUCISDV-UHFFFAOYSA-N,NCGC00256652-01,C=CC(=O)OCCCCO
6536,NCGC00260367-01,VVXLFFIFNVKFBD-UHFFFAOYSA-N,NCGC00260367-01,O=C(CC(=O)C(F)(F)F)c1ccccc1
6537,NCGC00255677-01,CBPJQFCAFFNICX-IBGZPJMESA-N,NCGC00255677-01,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
6538,NCGC00255115-01,XDOFQFKRPWOURC-UHFFFAOYSA-N,NCGC00255115-01,CC(C)CCCCCCCCCCCCCCC(=O)O
6539,NCGC00254839-01,DWNAQMUDCDVSLT-UHFFFAOYSA-N,NCGC00254839-01,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1
6540,NCGC00255399-01,BBNQQADTFFCFGB-UHFFFAOYSA-N,NCGC00255399-01,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21
6541,NCGC00259784-01,DDUHZTYCFQRHIY-RBHXEPJQSA-N,NCGC00259784-01,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
6542,NCGC00255199-01,OUGIDAPQYNCXRA-UHFFFAOYSA-N,NCGC00255199-01,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12
6543,NCGC00254911-01,VNKBTWQZTQIWDV-UHFFFAOYSA-N,NCGC00254911-01,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
6544,NCGC00258482-01,YIEDHPBKGZGLIK-UHFFFAOYSA-L,NCGC00258482-01,O=S(=O)([O-])[O-].OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO
6545,NCGC00256248-01,WHWMOMRHHQLBQQ-UHFFFAOYSA-N,NCGC00256248-01,CC(C)(C)OC(=O)c1ccc(O)cc1
6546,NCGC00258055-01,XPJVKCRENWUEJH-UHFFFAOYSA-N,NCGC00258055-01,CC(C)COC(=O)c1ccc(O)cc1
6547,NCGC00258699-01,VYQNWZOUAUKGHI-UHFFFAOYSA-N,NCGC00258699-01,Oc1ccc(OCc2ccccc2)cc1
6548,NCGC00256569-01,VOXZDWNPVJITMN-SFFUCWETSA-N,NCGC00256569-01,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
6549,NCGC00255269-01,VHRSUDSXCMQTMA-PJHHCJLFSA-N,NCGC00255269-01,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
6550,NCGC00257082-01,HLBZWYXLQJQBKU-UHFFFAOYSA-N,NCGC00257082-01,C1CN(SSN2CCOCC2)CCO1
6551,NCGC00255347-01,YFNCATAIYKQPOO-UHFFFAOYSA-N,NCGC00255347-01,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC
6552,NCGC00255226-01,HOQADATXFBOEGG-UHFFFAOYSA-N,NCGC00255226-01,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
6553,NCGC00256294-01,WXLFIFHRGFOVCD-UHFFFAOYSA-L,NCGC00256294-01,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12.[Na+].[Na+]
6554,NCGC00257634-01,XJENLUNLXRJLEZ-UHFFFAOYSA-M,NCGC00257634-01,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C.[Na+]
6555,NCGC00255563-01,BAFQDKPJKOLXFZ-UHFFFAOYSA-N,NCGC00255563-01,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1
6556,NCGC00259308-01,FBCQUCJYYPMKRO-UHFFFAOYSA-N,NCGC00259308-01,C=CCOC(=O)C(=C)C
6557,NCGC00090721-03,ZIUHHBKFKCYYJD-UHFFFAOYSA-N,NCGC00090721-03,C=CC(=O)NCNC(=O)C=C
6558,NCGC00259609-01,DXBHBZVCASKNBY-UHFFFAOYSA-N,NCGC00259609-01,c1ccc2cc3c(ccc4ccccc43)cc2c1
6559,NCGC00256959-01,MXSVLWZRHLXFKH-UHFFFAOYSA-N,NCGC00256959-01,c1ccc(B(c2ccccc2)c2ccccc2)cc1
6560,NCGC00256509-01,QGNJRVVDBSJHIZ-QHLGVNSISA-N,NCGC00256509-01,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
6561,NCGC00258116-01,VFTURGJPQCAITG-UHFFFAOYSA-N,NCGC00258116-01,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1
6562,NCGC00254698-01,MUMQYXACQUZOFP-UHFFFAOYSA-N,NCGC00254698-01,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
6563,NCGC00259575-01,FJQXCDYVZAHXNS-UHFFFAOYSA-N,NCGC00259575-01,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl
6564,NCGC00254131-01,NQIZCDQCNYCVAS-UHFFFAOYSA-N,NCGC00254131-01,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2.Cl
6565,NCGC00258937-01,ACHKKGDWZVCSNH-UHFFFAOYSA-N,NCGC00258937-01,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
6566,NCGC00254172-01,CUYCXSCEWNTJEZ-WAQYZQTGSA-N,NCGC00254172-01,CN(C)C(=O)NC1(c2ccccc2)CCN(CC[C@@]2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1.Cl
6567,NCGC00258230-01,JLYXXMFPNIAWKQ-SHFUYGGZSA-N,NCGC00258230-01,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl
6568,NCGC00254999-01,KWGUFOITWDSNQY-UHFFFAOYSA-N,NCGC00254999-01,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl
6569,NCGC00256584-01,OZFAFGSSMRRTDW-UHFFFAOYSA-N,NCGC00256584-01,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1
6570,NCGC00254793-01,VTNQPKFIQCLBDU-UHFFFAOYSA-N,NCGC00254793-01,CCOCN(C(=O)CCl)c1c(C)cccc1CC
6571,NCGC00258530-01,KMJJJTCKNZYTEY-UHFFFAOYSA-N,NCGC00258530-01,CCOP(=S)(Cl)OCC
6572,NCGC00257446-01,GJRPAGNTTAPJCC-UHFFFAOYSA-N,NCGC00257446-01,Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1
6573,NCGC00257569-01,ABNDFSOIUFLJAH-UHFFFAOYSA-N,NCGC00257569-01,N#CSCc1ccccc1
6574,NCGC00254452-01,CJFQUWMJNVTKDJ-DYVFJYSZSA-N,NCGC00254452-01,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1
6575,NCGC00259542-01,CBCKQZAAMUWICA-UHFFFAOYSA-N,NCGC00259542-01,Nc1ccc(N)cc1
6576,NCGC00259724-01,PXWNBAGCFUDYBE-UHFFFAOYSA-N,NCGC00259724-01,Nc1ccccc1C(=O)OCCc1ccccc1
6577,NCGC00258917-01,LJTFFORYSFGNCT-UHFFFAOYSA-N,NCGC00258917-01,NNC(=S)NN
6578,NCGC00259129-01,IZUKQUVSCNEFMJ-UHFFFAOYSA-N,NCGC00259129-01,O=[N+]([O-])c1ccccc1[N+](=O)[O-]
6579,NCGC00254393-01,IZUKQUVSCNEFMJ-UHFFFAOYSA-N,NCGC00254393-01,O=[N+]([O-])c1ccccc1[N+](=O)[O-]
6580,NCGC00257395-01,WXNRYSGJLQFHBR-UHFFFAOYSA-N,NCGC00257395-01,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O
6581,NCGC00257251-01,KTAULCNFQYFKTN-HSZRJFAPSA-N,NCGC00257251-01,CCCN(C1CCN(C(=O)C2CCNCC2)CC1)[C@@H]1CCc2ccc(OC)cc2C1
6582,NCGC00255839-01,BACYUWVYYTXETD-UHFFFAOYSA-N,NCGC00255839-01,CCCCCCCCCCCC(=O)N(C)CC(=O)O
6583,NCGC00254495-01,MKXKFYHWDHIYRV-UHFFFAOYSA-N,NCGC00254495-01,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
6584,NCGC00257298-01,RBWGAPACMHUDKS-WLHGVMLRSA-N,NCGC00257298-01,O=C(O)/C=C/C(=O)O.O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1
6585,NCGC00256486-01,POULHZVOKOAJMA-UHFFFAOYSA-N,NCGC00256486-01,CCCCCCCCCCCC(=O)O
6586,NCGC00254477-01,OMSPUVWUIHNYCS-UHFFFAOYSA-N,NCGC00254477-01,Cc1oc(-c2ccccc2)nc1CCOc1cccc2c1ccn2CCC(=O)O
6587,NCGC00254328-01,TWFZGCMQGLPBSX-UHFFFAOYSA-N,NCGC00254328-01,COC(=O)Nc1nc2ccccc2[nH]1
6588,NCGC00259658-01,WSSJONWNBBTCMG-UHFFFAOYSA-N,NCGC00259658-01,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
6589,NCGC00256225-01,IRJKSAIGIYODAN-UHFFFAOYSA-N,NCGC00256225-01,O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1
6590,NCGC00254823-01,VEMKTZHHVJILDY-UHFFFAOYSA-N,NCGC00254823-01,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
6591,NCGC00256856-01,IMKJGXCIJJXALX-SHUKQUCYSA-N,NCGC00256856-01,CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)CC[C@@H]12
6592,NCGC00258259-01,FEMOMIGRRWSMCU-UHFFFAOYSA-N,NCGC00258259-01,O=C1c2ccccc2C(=O)C1(O)O
6593,NCGC00259234-01,RYYVLZVUVIJVGH-UHFFFAOYSA-N,NCGC00259234-01,Cn1c(=O)c2c(ncn2C)n(C)c1=O
6594,NCGC00260053-01,IZMJMCDDWKSTTK-UHFFFAOYSA-N,NCGC00260053-01,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1
6595,NCGC00254291-01,ZBRHTUMWSDPCMI-UHFFFAOYSA-N,NCGC00254291-01,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1
6596,NCGC00257246-01,MBMQEIFVQACCCH-QBODLPLBSA-N,NCGC00257246-01,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
