,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
335,,,19147748,[],CHEMBL4379144,Inhibition of human recombinant ASK1 (649 to 946 residues) using myelin as substrate incubated for 40 mins in presence of [gamma-33ATP] by radiometric scintillation counting analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,,,CHEMBL4376834,J Med Chem,2019.0,,CHEMBL4438748,,CHEMBL4438748,,0,http://www.openphacts.org/units/Nanomolar,3195750,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,10.0
336,,,19172374,[],CHEMBL4385144,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)Nc1cc(-c2ccncc2)cnc1Cl,,,CHEMBL4382269,J Med Chem,2018.0,,CHEMBL4474208,,CHEMBL4474208,,0,http://www.openphacts.org/units/Nanomolar,3199712,<,1,1,>,,IC50,nM,,10000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,pIC50,,UO_0000065,,5.0
338,,,19172801,[],CHEMBL4385322,Inhibition of recombinant V5-tagged ASK1 (unknown origin) expressed in HEK293 cells assessed as reduction in ASK1 autophosphorylation at T838 residue after 1 hr by MSD assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1Nc2cccc(n2)-c2nncn2C/C=C/COc2c(Br)cccc21,,,CHEMBL4382281,ACS Med Chem Lett,2019.0,,CHEMBL4457403,,CHEMBL4457403,,0,http://www.openphacts.org/units/Nanomolar,3199827,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,10.0
340,,,19172803,[],CHEMBL4385322,Inhibition of recombinant V5-tagged ASK1 (unknown origin) expressed in HEK293 cells assessed as reduction in ASK1 autophosphorylation at T838 residue after 1 hr by MSD assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C,,,CHEMBL4382281,ACS Med Chem Lett,2019.0,,CHEMBL4536051,,CHEMBL4536051,,0,http://www.openphacts.org/units/Nanomolar,3199825,<=,1,1,<=,,IC50,nM,,1000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,1.0
341,,,19172804,[],CHEMBL4385322,Inhibition of recombinant V5-tagged ASK1 (unknown origin) expressed in HEK293 cells assessed as reduction in ASK1 autophosphorylation at T838 residue after 1 hr by MSD assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,,,CHEMBL4382281,ACS Med Chem Lett,2019.0,,CHEMBL4455414,,CHEMBL4455414,,0,http://www.openphacts.org/units/Nanomolar,3199824,<=,1,1,<=,,IC50,nM,,1000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,1.0
354,,,19411464,[],CHEMBL4427701,Inhibition of MAP3K5 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,,,CHEMBL4425174,Bioorg Med Chem Lett,2016.0,,CHEMBL4564126,TP-008,CHEMBL4564126,,0,http://www.openphacts.org/units/Nanomolar,3244489,>=,1,1,>=,,IC50,nM,,5000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,5.0
355,,,19474674,[],CHEMBL4479363,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,,,CHEMBL4477235,J Med Chem,2016.0,,CHEMBL4561692,,CHEMBL4561692,,0,http://www.openphacts.org/units/Nanomolar,3256533,<,1,1,>,,IC50,nM,,10000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,pIC50,,UO_0000065,,5.0
358,,,20608782,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccn(C)n2)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '24.21', 'le': '0.45', 'lle': '5.63', 'sei': '8.33'}",CHEMBL4647622,,CHEMBL4647622,7.54,0,http://www.openphacts.org/units/Nanomolar,3466970,=,1,1,=,,IC50,nM,,29.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,29.0
359,,,20608783,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)c2cnn(C)c2)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '22.38', 'le': '0.41', 'lle': '5.06', 'sei': '7.70'}",CHEMBL4640860,,CHEMBL4640860,6.97,0,http://www.openphacts.org/units/Nanomolar,3466971,=,1,1,=,,IC50,nM,,108.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,108.0
360,,,20608784,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '24.63', 'le': '0.46', 'lle': '6.49', 'sei': '8.43'}",CHEMBL4643577,,CHEMBL4643577,8.41,0,http://www.openphacts.org/units/Nanomolar,3466972,=,1,1,=,,IC50,nM,,3.9,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.9
361,,,20608785,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '23.11', 'le': '0.43', 'lle': '6.11', 'sei': '8.19'}",CHEMBL4646085,,CHEMBL4646085,8.17,0,http://www.openphacts.org/units/Nanomolar,3466973,=,1,1,=,,IC50,nM,,6.8,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,6.8
362,,,20608786,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)c1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '15.31', 'le': '0.28', 'lle': '2.69', 'sei': '6.00'}",CHEMBL4632465,,CHEMBL4632465,5.21,0,http://www.openphacts.org/units/Nanomolar,3466974,=,1,1,=,,IC50,nM,,6164.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,6164.0
363,,,20608787,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '25.32', 'le': '0.47', 'lle': '6.10', 'sei': '9.92'}",CHEMBL4641666,,CHEMBL4641666,8.62,0,http://www.openphacts.org/units/Nanomolar,3466975,=,1,1,=,,IC50,nM,,2.4,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,2.4
372,,,20608848,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(OC)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '23.60', 'le': '0.44', 'lle': '5.99', 'sei': '8.41'}",CHEMBL4640063,,CHEMBL4640063,8.39,0,http://www.openphacts.org/units/Nanomolar,3466976,=,1,1,=,,IC50,nM,,4.1,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,4.1
373,,,20608849,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '21.40', 'le': '0.40', 'lle': '5.37', 'sei': '8.18'}",CHEMBL4647065,,CHEMBL4647065,8.16,0,http://www.openphacts.org/units/Nanomolar,3466977,=,1,1,=,,IC50,nM,,6.9,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,6.9
374,,,20608850,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(OC)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '21.11', 'le': '0.40', 'lle': '6.12', 'sei': '7.47'}",CHEMBL4641264,,CHEMBL4641264,8.14,0,http://www.openphacts.org/units/Nanomolar,3466978,=,1,1,=,,IC50,nM,,7.3,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,7.3
375,,,20608851,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '19.21', 'le': '0.35', 'lle': '5.01', 'sei': '6.90'}",CHEMBL4642504,,CHEMBL4642504,7.77,0,http://www.openphacts.org/units/Nanomolar,3466979,=,1,1,=,,IC50,nM,,17.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,17.0
376,,,20608852,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2ccncc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '16.99', 'le': '0.31', 'lle': '4.11', 'sei': '6.10'}",CHEMBL4636506,,CHEMBL4636506,6.87,0,http://www.openphacts.org/units/Nanomolar,3466980,=,1,1,=,,IC50,nM,,134.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,134.0
377,,,20608853,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '20.46', 'le': '0.38', 'lle': '5.52', 'sei': '7.35'}",CHEMBL4633993,,CHEMBL4633993,8.28,0,http://www.openphacts.org/units/Nanomolar,3466981,=,1,1,=,,IC50,nM,,5.3,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,5.3
378,,,20608854,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cncc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '18.56', 'le': '0.34', 'lle': '4.61', 'sei': '7.33'}",CHEMBL4642251,,CHEMBL4642251,8.25,0,http://www.openphacts.org/units/Nanomolar,3466982,=,1,1,=,,IC50,nM,,5.6,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,5.6
379,,,20608855,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cncc(N(C)C)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '19.49', 'le': '0.36', 'lle': '5.89', 'sei': '7.53'}",CHEMBL4634900,,CHEMBL4634900,8.72,0,http://www.openphacts.org/units/Nanomolar,3466983,=,1,1,=,,IC50,nM,,1.9,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,1.9
380,,,20608856,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cncnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '19.23', 'le': '0.35', 'lle': '5.64', 'sei': '6.21'}",CHEMBL4638598,,CHEMBL4638598,7.80,0,http://www.openphacts.org/units/Nanomolar,3466984,=,1,1,=,,IC50,nM,,16.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,16.0
381,,,20608857,[],CHEMBL4605628,Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4602708,ACS Med Chem Lett,2020.0,"{'bei': '18.94', 'le': '0.35', 'lle': '5.52', 'sei': '6.12'}",CHEMBL4632672,,CHEMBL4632672,7.68,0,http://www.openphacts.org/units/Nanomolar,3466985,=,1,1,=,,IC50,nM,,21.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,21.0
393,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479111,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)OCc2ccccc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '17.24', 'le': '0.32', 'lle': '2.15', 'sei': '7.10'}",CHEMBL4762235,,CHEMBL4762235,5.82,0,http://www.openphacts.org/units/Nanomolar,3523365,=,1,1,=,,IC50,nM,,1523.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,1523.0
394,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479112,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OC(=O)Nc1cccc(-c2nncn2C(C)C)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '21.86', 'le': '0.41', 'lle': '3.45', 'sei': '7.72'}",CHEMBL4744430,,CHEMBL4744430,6.33,0,http://www.openphacts.org/units/Nanomolar,3523366,=,1,1,=,,IC50,nM,,473.1,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,473.1
395,,,22479113,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Oc2ccccc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,,CHEMBL4751836,,CHEMBL4751836,,0,http://www.openphacts.org/units/Nanomolar,3523367,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,10.0
396,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479114,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)NCc2ccccc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '15.32', 'le': '0.28', 'lle': '1.91', 'sei': '6.08'}",CHEMBL4741998,,CHEMBL4741998,5.15,0,http://www.openphacts.org/units/Nanomolar,3523368,=,1,1,=,,IC50,nM,,7018.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,7018.0
397,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479115,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '17.21', 'le': '0.32', 'lle': '1.98', 'sei': '6.55'}",CHEMBL4750505,,CHEMBL4750505,5.55,0,http://www.openphacts.org/units/Nanomolar,3523369,=,1,1,=,,IC50,nM,,2838.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,2838.0
398,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479116,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cccc(-c3cnn(C)c3)c2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '14.10', 'le': '0.26', 'lle': '1.70', 'sei': '5.53'}",CHEMBL4753726,,CHEMBL4753726,5.67,0,http://www.openphacts.org/units/Nanomolar,3523370,=,1,1,=,,IC50,nM,,2120.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,2120.0
399,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479117,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '16.42', 'le': '0.30', 'lle': '2.64', 'sei': '6.45'}",CHEMBL4753801,,CHEMBL4753801,6.61,0,http://www.openphacts.org/units/Nanomolar,3523371,=,1,1,=,,IC50,nM,,245.4,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,245.4
400,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479118,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '22.77', 'le': '0.42', 'lle': '4.40', 'sei': '7.54'}",CHEMBL4776637,,CHEMBL4776637,7.36,0,http://www.openphacts.org/units/Nanomolar,3523372,=,1,1,=,,IC50,nM,,43.4,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,43.4
401,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479119,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cccnc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '18.30', 'le': '0.34', 'lle': '2.96', 'sei': '6.06'}",CHEMBL4748086,,CHEMBL4748086,5.92,0,http://www.openphacts.org/units/Nanomolar,3523373,=,1,1,=,,IC50,nM,,1208.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,1208.0
402,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479120,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccncc2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '20.02', 'le': '0.37', 'lle': '3.51', 'sei': '6.63'}",CHEMBL4745716,,CHEMBL4745716,6.47,0,http://www.openphacts.org/units/Nanomolar,3523374,=,1,1,=,,IC50,nM,,337.2,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,337.2
403,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479121,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnccn2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '21.72', 'le': '0.40', 'lle': '4.68', 'sei': '6.37'}",CHEMBL4754232,,CHEMBL4754232,7.04,0,http://www.openphacts.org/units/Nanomolar,3523375,=,1,1,=,,IC50,nM,,90.3,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,90.3
404,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479122,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cn2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '17.83', 'le': '0.33', 'lle': '3.83', 'sei': '6.23'}",CHEMBL4753312,,CHEMBL4753312,7.19,0,http://www.openphacts.org/units/Nanomolar,3523376,=,1,1,=,,IC50,nM,,64.2,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,64.2
405,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479123,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3ccn(C)n3)cn2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '17.83', 'le': '0.33', 'lle': '3.83', 'sei': '6.23'}",CHEMBL4744931,,CHEMBL4744931,7.19,0,http://www.openphacts.org/units/Nanomolar,3523377,=,1,1,=,,IC50,nM,,64.2,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,64.2
406,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22479124,[],CHEMBL4686914,Inhibition of ASK1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccn[nH]2)n1,,,CHEMBL4680251,Eur J Med Chem,2020.0,"{'bei': '22.97', 'le': '0.43', 'lle': '4.89', 'sei': '6.33'}",CHEMBL4796219,,CHEMBL4796219,7.18,0,http://www.openphacts.org/units/Nanomolar,3523378,=,1,1,=,,IC50,nM,,66.7,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,66.7
